"id","camp_name","year","location","loc_cow","success","Significant","Limited","Any_Progress","prim_meth","tactics","num_groups","Diverse","pop_share","Majority","Status3","Incumbent","prim_egip","prim_srpl","prim_jp","prim_excl","prim_irr","any_irrs","any_claim","prim_all_urb","prim_tek","prim_nv_years","prim_viol_years","sim_nv","sim_viol","cyear","territorial","total_part","camp_support","ingo_support","dias_support","e_gdppc","e_pop","v2x_polyarchy","v2x_cspart","v2x_egal","v2x_clphy","success_spell","progress_spell"
303,"Nasheed Supporters",2013,"Maldives",781,0,0,0,0,"1","Hybrid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,6000,1,0,1,12.633,44.485,0.45,0.591,0.596,0.524,2,2
304,"Anti-Musharraf Campaign (Lawyer's Movement)",2007,"Pakistan",770,0,1,1,1,"1","Hybrid",1,"0",0.56,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,4,0,0,0,0,0,25000,1,1,1,3.756,17894.676,0.352,0.684,0.249,0.224,1,1
304,"Anti-Musharraf Campaign (Lawyer's Movement)",2008,"Pakistan",770,1,1,1,1,"1","Hybrid",1,"0",0.56,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,5,0,0,0,2,0,5e+05,0,1,1,3.788,18294.519,0.419,0.727,0.225,0.25,2,1
305,"MFDC Secessionist Campaign (Casamance)",1982,"Senegal",433,0,0,0,0,"1","Hybrid",1,"0",0.055,"0","Incumbents","1",1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,999,0,0,0,2.257,644.566,0.457,0.711,0.649,0.666,1,1
305,"MFDC Secessionist Campaign (Casamance)",1983,"Senegal",433,0,0,0,0,"1","Nonviolent",1,"0",0.055,"0","Incumbents","1",1,0,1,0,0,0,1,0,1,2,1,0,0,2,1,999,0,0,0,2.28,663.971,0.488,0.711,0.649,0.666,2,2
307,"Anti-Bouterse",1983,"Suriname",115,0,0,0,0,"1","Nonviolent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,7.514,38.339,0.16,0.59,0.638,0.368,1,1
307,"Anti-Bouterse",1984,"Suriname",115,1,1,1,1,"1","Nonviolent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2200,0,0,0,7.428,38.516,0.16,0.59,0.638,0.368,2,2
308,"Civil Movement for Democracy",2013,"Thailand",800,0,0,0,0,"1","Nonviolent",1,"0",0.815,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,10,16,0,0,0,0,20001,0,0,0,14.643,7244.588,0.435,0.646,0.531,0.45,1,1
309,"Let's Save Togo (Anti-Gnassingbe)",2012,"Togo",461,0,0,0,0,"1","Nonviolent",1,"0",0.44,"0","Incumbents","1",1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1e+05,0,0,0,1.363,732.376,0.425,0.79,0.706,0.471,1,1
309,"Let's Save Togo (Anti-Gnassingbe)",2013,"Togo",461,0,0,0,0,"1","Nonviolent",1,"0",0.44,"0","Incumbents","1",1,0,1,0,0,0,0,0,1,4,0,0,0,2,0,NA,0,1,0,1.428,754.353,0.448,0.803,0.698,0.462,2,2
310,"Tongan Pro-Democracy Protests",2005,"Tonga",955,0,1,1,1,"1","Hybrid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5000,1,0,1,NA,NA,NA,NA,NA,NA,1,1
310,"Tongan Pro-Democracy Protests",2006,"Tonga",955,0,0,0,0,"1","Hybrid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2001,0,0,0,NA,NA,NA,NA,NA,NA,2,1
311,"Anti-Ben Ali Campaign (Jasmine Revolution)",2010,"Tunisia",616,0,0,0,0,"1","Hybrid",1,"0",0.98,"1","Incumbents","1",0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1000,0,1,0,10.612,1128.473,0.192,0.384,0.63,0.261,1,1
311,"Anti-Ben Ali Campaign (Jasmine Revolution)",2011,"Tunisia",616,1,1,1,1,"1","Hybrid",1,"0",0.98,"1","Incumbents","1",0,0,0,0,1,1,0,0,1,2,0,0,0,2,0,200001,1,1,0,10.485,1138.889,0.326,0.804,0.761,0.641,2,2
312,"Anti-Islamist Government Protests",2013,"Tunisia",616,0,0,0,1,"1","Hybrid",1,"0",0.98,"1","Incumbents","1",0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,20000,0,1,0,10.66,1162.627,0.758,0.924,0.795,0.631,1,1
313,"Anti-Erdogan",2013,"Turkey",640,0,0,0,0,"1","Hybrid",3,"1",0.9366,"1","Mixed","0",1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,200001,0,0,0,19.608,8295.305,0.467,0.549,0.673,0.502,1,1
314,"Euromaiden",2013,"Ukraine",369,0,0,0,0,"1","Hybrid",3,"1",0.956,"1","Mixed","0",1,1,0,0,0,0,1,1,1,5,0,0,0,0,0,800001,1,1,0,9.873,4826.198,0.459,0.548,0.62,0.613,1,1
316,"Anti-Ali Abdullah Saleh",2011,"Yemen",679,0,0,0,0,"1","Hybrid",2,"1",0.81,"1","Incumbents","1",1,0,1,0,0,0,0,0,1,1,10,0,1,0,0,2000001,1,1,0,3.328,2558.154,0.316,0.438,0.228,0.318,1,1
316,"Anti-Ali Abdullah Saleh",2012,"Yemen",679,1,1,1,1,"1","Hybrid",2,"1",0.81,"1","Incumbents","1",1,0,1,0,0,0,0,0,1,2,12,0,1,2,0,NA,1,1,0,3.164,2621.788,0.362,0.51,0.252,0.503,2,2
317,"Anti-Abdelaziz Bouteflika Campaign",2010,"Algeria",615,0,0,0,0,"1","Hybrid",1,"0",0.72,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,4,21,0,1,0,0,999,0,0,0,12.027,3837.384,0.326,0.348,0.662,0.731,1,1
317,"Anti-Abdelaziz Bouteflika Campaign",2011,"Algeria",615,0,0,0,1,"1","Hybrid",1,"0",0.72,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,5,22,0,1,1,0,10000,1,NA,0,12.207,3919.273,0.326,0.348,0.653,0.743,2,2
317,"Anti-Abdelaziz Bouteflika Campaign",2012,"Algeria",615,0,0,0,0,"1","Nonviolent",2,"1",1,"1","Mixed","0",1,1,0,1,0,0,0,1,1,6,23,0,1,2,0,1000,1,1,1,12.232,3986.106,0.327,0.343,0.658,0.751,3,1
318,"Armenian Opposition Protest/March 1st Movement",2008,"Armenia",371,0,0,0,0,"1","Hybrid",1,"0",0.979,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20000,0,1,0,8.612,313.424,0.317,0.513,0.707,0.451,1,1
318,"Armenian Opposition Protest/March 1st Movement",2009,"Armenia",371,0,0,0,0,"1","Nonviolent",1,"0",0.979,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,2,0,0,0,2,0,20001,0,1,0,8.212,309.4,0.319,0.532,0.716,0.726,2,2
319,"Sinai Insurgency",2013,"Egypt",651,0,0,0,0,"0","Violent",2,"1",1,"1","Mixed","0",1,1,0,0,0,0,0,0,1,10,9,1,0,0,0,1000,0,0,0,8.222,9507.526,0.186,0.184,0.248,0.098,1,1
320,"Protest for Constitutional Reform",2011,"Jordan",663,0,1,1,1,"1","Hybrid",1,"0",0.5,"0","Excluded","0",0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,8000,0,1,0,8.227,780.116,0.247,0.535,0.549,0.725,1,1
320,"Protest for Constitutional Reform",2012,"Jordan",663,0,1,1,1,"1","Hybrid",1,"0",0.5,"0","Excluded","0",0,0,0,1,0,0,0,1,1,2,1,0,0,1,0,10000,0,1,0,8.114,820.2,0.247,0.624,0.563,0.725,2,1
320,"Protest for Constitutional Reform",2013,"Jordan",663,0,0,0,0,"1","Hybrid",1,"0",0.5,"0","Excluded","0",0,0,0,1,0,0,0,1,1,3,1,0,0,2,0,3000,0,1,0,7.978,859.951,0.254,0.607,0.553,0.759,3,1
321,"Lebanon Political Crisis",2006,"Lebanon",660,0,0,0,1,"1","Hybrid",2,"1",0.48,"0","Incumbents","1",1,1,0,0,0,0,1,1,1,1,19,0,0,0,0,200001,0,0,0,9.732,516.818,0.442,0.743,0.552,0.634,1,1
321,"Lebanon Political Crisis",2007,"Lebanon",660,0,0,0,1,"1","Hybrid",1,"0",0.32,"0","Incumbents","1",1,1,0,0,0,0,1,1,1,2,20,0,0,1,0,200001,0,0,0,10.359,521.347,0.449,0.719,0.55,0.645,2,1
321,"Lebanon Political Crisis",2008,"Lebanon",660,1,1,1,1,"1","Hybrid",1,"0",0.32,"0","Incumbents","1",1,1,0,0,0,0,1,1,1,3,20,0,0,2,0,284,0,0,0,11.145,525.811,0.444,0.715,0.552,0.637,3,1
322,"South Sudanese Civil War",2013,"South Sudan",626,0,0,0,0,"0","Violent",3,"1",0.255,"0","Mixed","0",1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,25000,0,0,NA,22.604,1097.443,0.175,0.385,0.083,0.205,1,1
323,"Anti-Al-Bashir Government",2011,"Sudan",625,0,0,1,1,"1","Hybrid",2,"1",0.39,"0","Mixed","0",1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,16000,NA,1,0,3.808,3814.522,0.227,0.302,0.146,0.178,1,1
323,"Anti-Al-Bashir Government",2012,"Sudan",625,0,0,0,0,"1","Hybrid",2,"1",0.51,"1","Mixed","0",1,1,0,0,0,0,0,0,1,3,0,0,1,1,0,2001,NA,1,0,3.781,3890.691,0.223,0.344,0.146,0.173,2,1
323,"Anti-Al-Bashir Government",2013,"Sudan",625,0,0,0,0,"1","Hybrid",2,"1",0.51,"1","Mixed","0",1,1,0,0,0,0,0,0,1,4,0,0,0,2,0,10000,0,1,0,3.776,3940.579,0.22,0.235,0.115,0.224,3,2
324,"Red Shirt Campaign",2009,"Thailand",800,0,0,0,0,"1","Hybrid",1,"0",0.815,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,7,16,0,0,0,0,1e+05,0,0,0,12.714,7066.662,0.422,0.66,0.559,0.463,1,1
324,"Red Shirt Campaign",2010,"Thailand",800,0,0,0,0,"1","Hybrid",1,"0",0.815,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,8,16,0,0,1,0,150000,0,0,0,13.3,7111.744,0.416,0.66,0.557,0.386,2,2
324,"Red Shirt Campaign",2011,"Thailand",800,0,0,0,0,"1","Hybrid",1,"0",0.815,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,9,16,0,0,2,0,27000,0,0,0,13.692,7160.557,0.461,0.67,0.553,0.484,3,3
325,"CCCN and Union Pro-Democracy Movement",1990,"Central African Republic",482,0,0,0,0,"1","Nonviolent",1,"0",0.83,"1","Excluded","0",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2001,0,1,0,1.098,309.043,0.228,0.348,0.542,0.543,1,1
325,"CCCN and Union Pro-Democracy Movement",1991,"Central African Republic",482,0,1,1,1,"1","Hybrid",1,"0",0.83,"1","Excluded","0",0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,20000,0,NA,0,1.063,316.686,0.251,0.385,0.536,0.579,2,2
325,"CCCN and Union Pro-Democracy Movement",1992,"Central African Republic",482,0,0,1,1,"1","Nonviolent",1,"0",0.83,"1","Excluded","0",0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,10000,0,NA,0,1.013,325.411,0.291,0.535,0.54,0.682,3,1
325,"CCCN and Union Pro-Democracy Movement",1993,"Central African Republic",482,1,1,1,1,"1","Nonviolent",1,"0",0.83,"1","Excluded","0",0,0,0,1,0,0,0,0,1,4,0,0,0,2,0,NA,1,0,0,0.991,334.267,0.349,0.526,0.457,0.534,4,1
326,"CNDP",2006,"Democratic Republic of Congo",490,0,1,1,1,"0","Violent",1,"0",0.02,"0","Incumbents","1",1,0,1,0,0,0,1,0,1,0,8,0,0,0,0,NA,1,0,1,0.607,6282.687,0.256,0.593,0.428,0.272,1,1
326,"CNDP",2007,"Democratic Republic of Congo",490,0,1,1,1,"0","Violent",1,"0",0.02,"0","Excluded","0",0,0,0,1,0,0,1,0,1,0,9,0,0,1,0,NA,1,0,NA,0.627,6481.046,0.364,0.595,0.428,0.272,2,1
326,"CNDP",2008,"Democratic Republic of Congo",490,0,1,1,1,"0","Violent",1,"0",0.02,"0","Excluded","0",0,0,0,1,0,0,1,0,1,0,10,0,0,1,0,NA,1,0,NA,0.639,6677.106,0.363,0.595,0.428,0.272,3,1
326,"CNDP",2009,"Democratic Republic of Congo",490,0,0,0,0,"0","Violent",1,"0",0.02,"0","Excluded","0",0,0,0,1,0,0,1,0,1,0,11,0,0,2,0,NA,0,0,NA,0.646,6874.93,0.367,0.601,0.432,0.34,4,1
327,"Guinean Pro-Democracy Movement",2007,"Guinea",438,0,0,1,1,"1","Hybrid",2,"1",0.7,"1","Excluded","0",0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,30000,0,1,0,1.856,1007.057,0.269,0.672,0.411,0.338,1,1
327,"Guinean Pro-Democracy Movement",2008,"Guinea",438,0,0,0,0,"1","Hybrid",2,"1",0.7,"1","Excluded","0",0,0,0,1,0,0,0,0,1,2,2,0,0,1,0,201,0,1,0,1.876,1033.906,0.266,0.683,0.404,0.249,2,1
327,"Guinean Pro-Democracy Movement",2009,"Guinea",438,0,0,0,0,"1","Nonviolent",2,"1",0.7,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,3,2,0,0,1,0,94001,1,1,1,1.85,1052.433,0.174,0.618,0.411,0.264,3,2
327,"Guinean Pro-Democracy Movement",2010,"Guinea",438,1,1,1,1,"1","Hybrid",2,"1",0.7,"1","Incumbents","1",1,0,1,0,0,0,0,0,1,4,2,0,0,2,0,NA,1,1,0,1.897,1079.929,0.234,0.772,0.437,0.567,4,3
328,"Northern Mali Conflict",2012,"Mali",432,0,1,1,1,"0","Violent",1,"0",0.07,"0","Incumbents","1",1,0,1,0,0,0,1,0,1,0,8,0,0,0,0,NA,0,0,0,1.869,1693.726,0.352,0.919,0.627,0.777,1,1
328,"Northern Mali Conflict",2013,"Mali",432,0,0,0,0,"0","Violent",1,"0",0.07,"0","Incumbents","1",1,0,1,0,0,0,1,0,1,0,9,0,0,2,0,NA,0,0,0,1.887,1743.343,0.327,0.913,0.576,0.766,2,1
329,"Georgia-Abkhazia War",1992,"Georgia",372,0,1,1,1,"0","Violent",1,"0",0.017,"0","Excluded","0",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,90000,1,0,0,4.91,542.357,0.257,0.325,0.614,0.258,1,1
329,"Georgia-Abkhazia War",1993,"Georgia",372,0,1,1,1,"0","Violent",1,"0",0.017,"0","Excluded","0",0,0,0,1,0,0,1,0,0,0,2,0,0,1,1,97000,1,0,0,3.504,527.264,0.358,0.372,0.63,0.258,2,1
329,"Georgia-Abkhazia War",1994,"Georgia",372,0,0,0,0,"0","Violent",1,"0",0.017,"0","Excluded","0",0,0,0,1,0,0,1,0,0,0,3,0,0,2,1,NA,0,0,0,3.099,517.949,0.364,0.372,0.639,0.273,3,1
331,"Anti-Mubarak Movement",2007,"Egypt",651,0,0,0,0,"1","Nonviolent",1,"0",0.91,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,4,8,0,0,0,0,100,0,1,0,6.574,8289.474,0.214,0.264,0.239,0.173,1,1
331,"Anti-Mubarak Movement",2008,"Egypt",651,0,0,0,0,"1","Hybrid",1,"0",0.91,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,5,8,0,0,1,0,401,0,1,0,7.029,8483.868,0.214,0.264,0.243,0.173,2,2
331,"Anti-Mubarak Movement",2009,"Egypt",651,0,0,0,0,"1","Nonviolent",1,"0",0.91,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,6,8,0,0,1,0,2001,0,1,0,7.395,8654.954,0.212,0.24,0.243,0.173,3,3
331,"Anti-Mubarak Movement",2010,"Egypt",651,0,0,1,1,"1","Hybrid",1,"0",0.91,"1","Incumbents","1",1,1,0,0,0,0,0,0,1,7,8,0,0,1,0,2001,0,1,0,7.768,8854.717,0.214,0.24,0.243,0.182,4,4
331,"Anti-Mubarak Movement",2011,"Egypt",651,1,1,1,1,"1","Hybrid",2,"1",1,"1","Mixed","0",1,1,0,0,0,0,0,0,1,8,8,0,0,2,0,2e+06,1,1,0,8.008,9061.434,0.205,0.348,0.269,0.231,5,1
332,"Anti-Shashkvilli Campaign",2007,"Georgia",372,0,1,1,1,"1","Hybrid",3,"1",0.863,"1","Mixed","0",1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,50000,1,1,0,7.306,452.699,0.545,0.675,0.804,0.584,1,1
332,"Anti-Shashkvilli Campaign",2008,"Georgia",372,0,0,0,0,"1","Violent",3,"1",0.863,"1","Mixed","0",1,1,0,0,0,0,1,0,1,3,0,0,0,1,0,40000,1,1,0,7.681,451.418,0.495,0.684,0.811,0.569,2,1
332,"Anti-Shashkvilli Campaign",2009,"Georgia",372,0,0,0,0,"1","Hybrid",3,"1",0.863,"1","Mixed","0",1,1,0,0,0,0,1,0,1,4,0,0,0,1,0,53000,1,1,0,7.791,448.503,0.488,0.703,0.811,0.548,3,2
332,"Anti-Shashkvilli Campaign",2010,"Georgia",372,0,0,0,0,"1","Hybrid",3,"1",0.863,"1","Mixed","0",1,1,0,0,0,0,1,0,1,5,0,0,0,1,0,6000,1,1,0,8.155,447.154,0.501,0.697,0.812,0.568,4,3
332,"Anti-Shashkvilli Campaign",2011,"Georgia",372,0,0,0,0,"1","Hybrid",3,"1",0.863,"1","Mixed","0",1,1,0,0,0,0,1,0,1,6,0,0,0,1,0,10000,1,1,0,8.666,447.195,0.503,0.708,0.812,0.546,5,4
332,"Anti-Shashkvilli Campaign",2012,"Georgia",372,0,1,1,1,"1","Violent",3,"1",0.863,"1","Mixed","0",1,1,0,0,0,0,1,0,1,7,0,0,0,1,0,80000,1,1,0,9.172,447.533,0.514,0.737,0.808,0.62,6,5
332,"Anti-Shashkvilli Campaign",2013,"Georgia",372,1,1,1,1,"1","Hybrid",3,"1",0.863,"1","Mixed","0",1,1,0,0,0,0,1,0,1,8,0,0,0,2,0,5000,1,1,0,9.673,445.768,0.621,0.747,0.78,0.761,7,1
333,"Green Revolution and Day of Rage",2009,"Iran",630,0,0,0,0,"1","Hybrid",1,"0",0.51,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,4,8,0,0,0,0,2e+06,0,1,0,11.824,7740.379,0.157,0.188,0.575,0.112,1,1
333,"Green Revolution and Day of Rage",2010,"Iran",630,0,0,0,0,"1","Nonviolent",1,"0",0.51,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,5,8,0,0,1,0,201,0,1,0,12.151,7854.718,0.145,0.131,0.55,0.089,2,2
333,"Green Revolution and Day of Rage",2011,"Iran",630,0,0,0,0,"1","Hybrid",1,"0",0.51,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,6,8,0,0,1,0,350000,1,1,0,12.167,7951.093,0.145,0.131,0.55,0.109,3,3
333,"Green Revolution and Day of Rage",2012,"Iran",630,0,0,0,0,"1","Hybrid",1,"0",0.51,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,7,8,0,0,1,0,2001,1,1,0,11.417,7966.735,0.158,0.163,0.538,0.109,4,4
333,"Green Revolution and Day of Rage",2013,"Iran",630,0,0,0,0,"1","Violent",1,"0",0.51,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,8,8,0,0,2,0,20001,1,1,0,11.101,8052.78,0.176,0.158,0.564,0.206,5,5
334,"Boko Haram",2009,"Nigeria",475,0,0,0,0,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,6,6,0,0,0,0,NA,0,0,NA,3.817,16520.291,0.419,0.855,0.503,0.285,1,1
334,"Boko Haram",2010,"Nigeria",475,0,0,0,0,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,6,7,0,0,1,0,51,0,0,0,4.045,16936.754,0.432,0.871,0.513,0.285,2,2
334,"Boko Haram",2011,"Nigeria",475,0,0,0,0,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,0,1,0,0,0,0,0,1,6,8,0,0,1,0,NA,0,0,NA,4.183,17396.471,0.497,0.87,0.513,0.288,3,3
334,"Boko Haram",2012,"Nigeria",475,0,0,0,0,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,0,1,0,0,0,0,0,1,6,9,0,0,1,0,NA,0,0,NA,4.27,17839.06,0.514,0.866,0.513,0.288,4,4
334,"Boko Haram",2013,"Nigeria",475,0,0,0,0,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,0,1,0,0,0,0,0,1,6,10,0,0,2,0,NA,0,0,NA,4.405,18303.854,0.529,0.869,0.517,0.298,5,5
335,"Anti-Putin/ ""Snow Revolution""",2010,"Russia",365,0,0,0,0,"1","Nonviolent",1,"0",0.798,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,4,1,0,0,0,0,15000,0,0,1,22.508,15164.419,0.303,0.412,0.576,0.434,1,1
335,"Anti-Putin/ ""Snow Revolution""",2011,"Russia",365,0,0,0,0,"1","Nonviolent",1,"0",0.798,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,5,1,0,0,1,0,1e+05,0,0,0,23.788,15263.873,0.296,0.419,0.568,0.429,2,2
335,"Anti-Putin/ ""Snow Revolution""",2012,"Russia",365,0,0,0,1,"1","Hybrid",1,"0",0.798,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,6,1,0,0,1,0,70000,0,0,0,24.512,15346.361,0.277,0.393,0.58,0.409,3,3
335,"Anti-Putin/ ""Snow Revolution""",2013,"Russia",365,0,0,0,0,"1","Nonviolent",1,"0",0.798,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,7,1,0,0,2,0,20001,0,0,0,24.842,15349.424,0.275,0.351,0.573,0.426,4,1
336,"Anti-Roh Tae Woo",1988,"South Korea",732,0,0,0,0,"1","Hybrid",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,1,5,0,0,0,0,0,22000,0,0,0,11.327,4470.543,0.623,0.589,0.741,0.755,1,1
336,"Anti-Roh Tae Woo",1989,"South Korea",732,0,0,0,0,"1","Hybrid",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,1,6,0,0,0,1,0,1e+05,0,0,0,12.222,4524.196,0.652,0.623,0.779,0.843,2,2
336,"Anti-Roh Tae Woo",1990,"South Korea",732,0,0,0,0,"1","Hybrid",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,1,7,0,0,0,1,0,3e+05,0,0,0,13.209,4556.998,0.65,0.623,0.812,0.847,3,3
336,"Anti-Roh Tae Woo",1991,"South Korea",732,0,0,0,0,"1","Hybrid",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,1,8,0,0,0,1,0,4e+05,0,0,0,14.378,4619.755,0.65,0.623,0.812,0.847,4,4
336,"Anti-Roh Tae Woo",1992,"South Korea",732,0,0,0,0,"1","Nonviolent",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,1,9,0,0,0,2,0,NA,0,0,0,15.399,4667.553,0.662,0.623,0.812,0.847,5,5
338,"Pro-Aristide Campaign",2005,"Haiti",41,0,0,0,0,"1","Nonviolent",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,2001,0,0,0,1.569,972.092,0.238,0.415,0.164,0.67,1,1
338,"Pro-Aristide Campaign",2006,"Haiti",41,0,0,0,0,"1","Nonviolent",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,0,9,0,0,0,1,0,30000,0,0,0,1.578,985.895,0.368,0.47,0.164,0.705,2,2
338,"Pro-Aristide Campaign",2007,"Haiti",41,0,0,0,0,"1","Nonviolent",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,0,10,0,0,0,1,0,2001,0,0,0,1.606,1006.085,0.453,0.502,0.164,0.825,3,3
338,"Pro-Aristide Campaign",2008,"Haiti",41,0,0,0,0,"1","Hybrid",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,0,11,0,0,0,1,0,5000,0,0,0,1.608,1020.894,0.455,0.502,0.164,0.825,4,4
338,"Pro-Aristide Campaign",2009,"Haiti",41,0,0,0,0,"1","Nonviolent",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,0,12,0,0,0,1,0,2001,0,0,0,1.628,1039.117,0.444,0.502,0.164,0.825,5,5
338,"Pro-Aristide Campaign",2010,"Haiti",41,0,0,0,0,"1","Nonviolent",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,0,13,0,0,0,1,0,2001,0,0,0,1.599,1040.841,0.443,0.502,0.164,0.825,6,6
338,"Pro-Aristide Campaign",2011,"Haiti",41,0,0,0,0,"1","Nonviolent",1,"0",1,"1","Incumbents","1",0,0,0,0,1,1,0,0,0,14,0,0,0,2,0,3000,0,0,0,1.616,1059.096,0.419,0.502,0.164,0.767,7,7
339,"Anti-Aziz Protests",2008,"Mauritania",435,0,0,0,0,"1","Nonviolent",1,"0",0.3,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,100,1,1,0,3.303,345.622,0.397,0.362,0.36,0.833,1,1
339,"Anti-Aziz Protests",2009,"Mauritania",435,0,0,0,0,"1","Nonviolent",1,"0",0.3,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1001,0,1,0,3.252,354.781,0.362,0.36,0.36,0.81,2,2
339,"Anti-Aziz Protests",2010,"Mauritania",435,0,0,0,0,"1","Violent",1,"0",0.3,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,NA,0,NA,0,3.315,365.375,0.471,0.36,0.36,0.81,3,3
339,"Anti-Aziz Protests",2011,"Mauritania",435,0,0,0,0,"1","Hybrid",1,"0",0.3,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,4,0,0,0,1,0,1001,0,1,0,3.41,376.692,0.471,0.36,0.36,0.81,4,4
339,"Anti-Aziz Protests",2012,"Mauritania",435,0,0,0,0,"1","Nonviolent",1,"0",0.3,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,5,0,0,0,1,0,80000,0,1,0,3.453,386.561,0.472,0.36,0.36,0.81,5,5
339,"Anti-Aziz Protests",2013,"Mauritania",435,0,0,0,0,"1","Nonviolent",1,"0",0.3,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,6,0,0,0,2,0,NA,0,NA,0,3.485,397.997,0.416,0.429,0.32,0.66,6,6
340,"Western Sahara Independence Movement",1999,"Western Sahara",NA,0,0,0,0,"1","Hybrid",1,"0",0.016,"0","Excluded","0",0,0,0,1,0,0,1,0,1,3,14,0,1,0,1,1001,0,1,0,NA,NA,NA,NA,NA,NA,1,1
340,"Western Sahara Independence Movement",2000,"Western Sahara",NA,0,0,0,0,"1","Hybrid",1,"0",0.016,"0","Excluded","0",0,0,0,1,0,0,1,0,1,4,14,0,1,1,1,1001,0,1,0,NA,NA,NA,NA,NA,NA,2,2
340,"Western Sahara Independence Movement",2001,"Western Sahara",NA,0,0,0,1,"1","Hybrid",1,"0",0.016,"0","Excluded","0",0,0,0,1,0,0,1,0,1,5,14,0,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,3,3
340,"Western Sahara Independence Movement",2002,"Western Sahara",NA,0,0,0,0,"1","Hybrid",1,"0",0.016,"0","Excluded","0",0,0,0,1,0,0,1,0,1,6,14,0,1,1,1,1001,1,1,NA,NA,NA,NA,NA,NA,NA,4,1
